,exam_code,slot_index,day,type,duration,total_students,rooms,rooms_capacity,special_requirement
133,F12X05E1,16,Tuesday,Morning,02:00,9,['Kelvin Blg Rm 220'],[50],False
134,F13I01E1,17,Tuesday,Afternoon,01:00,30,['Hunter West'],[195],True
135,F13I02E1,14,Monday,Afternoon,02:00,103,['St Andrews Gym Hall'],[110],True
136,F13I03E1,13,Monday,Morning,01:00,15,['Hunter East'],[195],True
137,F13I05E1,23,Thursday,Afternoon,01:00,1,['John McIntyre Rm 208'],[40],False
138,F13I06E1,9,Friday,Evening,01:00,1,['59 Oakfield Ave Rm 302 (no lift)'],[10],False
139,F13O01E1,14,Monday,Afternoon,02:00,29,['James Watt Design Studio B'],[69],True
140,F13O02E1,17,Tuesday,Afternoon,02:00,103,['OTC'],[110],True
141,F13O03E1,25,Friday,Morning,01:00,15,['WILT 112'],[50],True
142,F13O06E1,3,Wednesday,Evening,01:00,1,['WILTF'],[60],False
143,F13P01E1,5,Thursday,Afternoon,02:00,111,['Kelvin Hall'],[500],True
144,F13P02E1,16,Tuesday,Morning,02:00,11,['Senate'],[80],False
145,F13P03E1,7,Friday,Morning,01:00,44,['Hunter West'],[195],True
146,F13P05E1,19,Wednesday,Morning,01:00,8,['Gilbert Scott Conf Suite Rm 355 (no lift)'],[30],False
147,F13X01E1,20,Wednesday,Afternoon,02:00,11,['Gilbert Scott Conf Suite Rm 251'],[15],False
148,F13X03E1,22,Thursday,Morning,01:00,18,['Fore'],[64],True
149,F13X04E1,26,Friday,Afternoon,02:00,86,['Kelvin Hall'],[500],True
150,F311A1E1,4,Thursday,Morning,01:00,52,['Sir Charles Wilson'],[60],True
151,F311B1E1,11,Saturday,Afternoon,01:00,43,['St Andrews Rm 227 '],[50],False
152,F311E1E1,6,Thursday,Evening,01:00,106,['Kelvin Gallery'],[230],True
153,F311M0E1,14,Monday,Afternoon,01:00,103,['OTC'],[110],True
154,F311M1E1,8,Friday,Afternoon,01:00,161,['Kelvin Hall'],[500],True
155,F311Q1E1,15,Monday,Evening,01:00,157,['Hunter West'],[195],True
156,F311T1E1,9,Friday,Evening,01:00,175,"['Hunter East', 'Kelvin Hall']","[195, 500]",True
157,F311V1E1,18,Tuesday,Evening,01:00,47,['Bute'],[230],True
158,F311X1E1,22,Thursday,Morning,01:00,37,['Kelvin Blg Rm 220'],[50],True
159,F311X2E1,19,Wednesday,Morning,01:00,25,['Randolph'],[85],False
160,F311X4E1,1,Wednesday,Morning,01:00,67,['Kelvin Hall'],[500],True
161,F311Z1E1,3,Wednesday,Evening,01:00,144,['Kelvin Gallery'],[230],True
162,F321C6E1,23,Thursday,Afternoon,02:00,11,['Kelvin Gallery'],[230],False
163,F321E4E1,1,Wednesday,Morning,01:00,13,"['Gilbert Scott Conf Suite Rm 250', 'Rankine 601']","[40, 37]",False
164,F321M1E1,16,Tuesday,Morning,02:00,94,['Bute'],[230],True
165,F321Q2E1,4,Thursday,Morning,02:00,98,"['Kelvin Gallery', 'OTC']","[230, 110]",True
166,F321Q6E1,7,Friday,Morning,02:00,18,['Kelvin Hall'],[500],False
167,F321Q9E1,22,Thursday,Morning,02:00,9,['OTC'],[110],False
168,F321S6E1,13,Monday,Morning,02:00,18,['St Andrews Gym Hall'],[110],False
169,F321T2E1,8,Friday,Afternoon,02:00,95,['Hunter East'],[195],True
170,F321T6E1,19,Wednesday,Morning,02:00,18,['St Andrews Rm 227 '],[50],False
171,F321Z3E1,26,Friday,Afternoon,02:00,106,['Bute'],[230],True
172,F331M9E1,25,Friday,Morning,02:00,8,['Gilbert Scott Conf Suite Rm 251'],[15],False
173,F331N3E1,26,Friday,Afternoon,02:00,65,"['Kelvin Gallery', 'James Watt Design Studio B']","[230, 69]",True
174,F331N6E1,10,Saturday,Morning,02:00,22,['Adam Smith 915'],[26],True
175,F331O6E1,2,Wednesday,Afternoon,02:00,26,['St Andrews Rm 234'],[40],True
176,F331Q3E1,10,Saturday,Morning,02:00,82,['Hunter West'],[195],True
177,F331S2E1,13,Monday,Morning,02:00,82,"['Randolph', 'Hunter West']","[85, 195]",True
178,F331S9E1,4,Thursday,Morning,02:00,22,['John McIntyre Rm 208'],[40],True
179,F331X3E1,17,Tuesday,Afternoon,02:00,14,['St Andrews Rm 227 '],[50],False
180,F331X5E1,20,Wednesday,Afternoon,01:00,5,['WILT 112'],[50],False
181,F331Z4E1,14,Monday,Afternoon,02:00,66,['Senate'],[80],True
182,F331Z8E1,17,Tuesday,Afternoon,02:00,9,['59 Oakfield Ave Rm 302 (no lift)'],[10],False
183,F3B1B3E1,1,Wednesday,Morning,02:00,40,['Rankine 629'],[53],False
184,F3B1X4E1,20,Wednesday,Afternoon,02:00,78,['Hunter East'],[195],True
185,G111ACE1,19,Wednesday,Morning,02:00,34,['St Andrews Gym Hall'],[110],True
186,G111CCE1,13,Monday,Morning,01:00,59,['Kelvin Hall'],[500],True
187,G111DGE1,4,Thursday,Morning,02:00,15,['WILTF'],[60],True
188,G111GAE1,13,Monday,Morning,02:00,71,['OTC'],[110],True
189,G111GBE1,20,Wednesday,Afternoon,02:00,222,['Kelvin Hall'],[500],True
190,G111MCE1,23,Thursday,Afternoon,01:30,3,['St Andrews Rm 227 '],[50],True
191,G111VAE1,16,Tuesday,Morning,02:00,165,['Kelvin Gallery'],[230],True
192,G111VBE1,1,Wednesday,Morning,02:00,24,['Hunter East'],[195],True
193,G11AS1E1,19,Wednesday,Morning,02:00,69,"['Randolph', 'Hunter West']","[85, 195]",True
194,G11MA1E1,13,Monday,Morning,03:00,172,['Kelvin Hall'],[500],True
195,G11MA2E1,22,Thursday,Morning,02:00,40,['Senate'],[80],True
196,G11PR1E1,25,Friday,Morning,02:00,165,['Hunter West'],[195],True
197,G12AL1E1,2,Wednesday,Afternoon,02:00,109,['Hunter West'],[195],True
198,G12AN1E1,27,Friday,Evening,02:00,103,"['Bute', 'Hunter East']","[230, 195]",True
199,G12ME1E1,16,Tuesday,Morning,02:00,108,"['Kelvin Hall', 'Bute']","[500, 230]",True
200,G12MM1E1,5,Thursday,Afternoon,02:00,109,"['Hunter West', 'Kelvin Hall']","[195, 500]",True
201,G12PR1E1,11,Saturday,Afternoon,02:00,115,"['Bute', 'Kelvin Gallery', 'Kelvin Hall']","[230, 230, 500]",True
202,G12ST1E1,19,Wednesday,Morning,02:00,112,['Bute'],[230],True
203,G13AL4E1,23,Thursday,Afternoon,02:00,11,['John McIntyre Rm 201'],[100],True
204,G13AN4E1,10,Saturday,Morning,02:00,7,['Kelvin Hall'],[500],True
205,G13AS5E1,23,Thursday,Afternoon,02:00,19,"['WILT 112', 'Kelvin Blg Rm 220']","[50, 50]",True
206,G13CM2E1,26,Friday,Afternoon,02:00,45,['James Watt Design Studio B'],[69],True
207,G13CS2E1,20,Wednesday,Afternoon,02:00,10,['Gilbert Scott Conf Suite Rm 356'],[40],True
208,G13LA1E1,4,Thursday,Morning,02:00,4,['Gilbert Scott Conf Suite Rm 251'],[15],True
209,G13LO1E1,1,Wednesday,Morning,02:00,47,['Kelvin Blg Rm 323/324'],[50],True
210,G13MM2E1,17,Tuesday,Afternoon,02:00,29,['Rankine 629'],[53],False
211,G13PR2E1,8,Friday,Afternoon,02:00,7,['John McIntyre Rm 208'],[40],False
212,G13QT1E1,7,Friday,Morning,02:00,31,"['St Andrews Rm 227 ', 'Randolph']","[50, 85]",True
213,G13RE1E1,16,Tuesday,Morning,02:00,7,['Gilbert Scott Conf Suite Rm 250'],[40],True
214,G13RE2E1,22,Thursday,Morning,02:00,34,['Sir Charles Wilson'],[60],True
215,G13SP2E1,20,Wednesday,Afternoon,02:00,23,['Fore'],[64],False
216,G13ST3E1,4,Thursday,Morning,02:00,16,"['OTC', 'Kelvin Blg Rm 220']","[110, 50]",True
217,G13ST6E1,14,Monday,Afternoon,02:00,39,['Bute'],[230],True
218,G51DSDE1,10,Saturday,Morning,01:45,55,"['Randolph', 'Senate', 'St Andrews Gym Hall']","[85, 80, 110]",True
219,G51HOCE1,13,Monday,Morning,02:00,28,['Gilbert Scott Conf Suite Rm 356'],[40],True
220,G51MC1E1,19,Wednesday,Morning,02:00,65,"['OTC', 'John McIntyre Rm 201']","[110, 100]",True
221,G52ALGE1,13,Monday,Morning,02:00,62,['Hunter East'],[195],True
222,G52OBJE1,22,Thursday,Morning,02:00,61,['Hunter West'],[195],True
223,G53FSPE1,7,Friday,Morning,01:45,49,"['Sir Charles Wilson', 'Senate', 'John McIntyre Rm 201']","[60, 80, 100]",True
224,G53LCTE1,26,Friday,Afternoon,01:45,13,['Hunter West'],[195],False
225,G53RDBE1,1,Wednesday,Morning,02:00,14,['Kelvin Hall'],[500],False
226,G53VIPE1,20,Wednesday,Afternoon,01:45,25,['Kelvin Blg Rm 323/324'],[50],True
227,G5ABELE1,16,Tuesday,Morning,01:45,28,['James Watt Design Studio B'],[69],True
228,G5BAIPE1,4,Thursday,Morning,01:45,31,"['St Andrews Rm 234', 'Rankine 630']","[40, 55]",True
229,G5BCCNE1,25,Friday,Morning,02:00,81,['Kelvin Hall'],[500],True
230,G5BDBSE1,17,Tuesday,Afternoon,02:00,61,['Kelvin Hall'],[500],True
231,G5BGRAE1,10,Saturday,Morning,01:45,53,['James Watt Design Studio B'],[69],True
232,G5BSBBE1,17,Tuesday,Afternoon,01:45,9,"['Kelvin Blg Rm 220', 'Gilbert Scott Conf Suite Rm 251']","[50, 15]",True
233,G5P002E1,4,Thursday,Morning,02:00,49,"['WILTF', 'Rankine 629']","[60, 53]",True
234,G5P005E1,10,Saturday,Morning,02:00,56,['Hunter West'],[195],True
235,H21B00E1,14,Monday,Afternoon,02:00,90,['Kelvin Gallery'],[230],True
236,H21H01E1,10,Saturday,Morning,02:00,80,['Hunter East'],[195],True
237,H21M01E1,4,Thursday,Morning,02:00,92,['Bute'],[230],True
238,H22C20E1,16,Tuesday,Morning,02:00,63,"['Hunter West', 'St Andrews Gym Hall']","[195, 110]",True
239,H22G06E1,23,Thursday,Afternoon,02:00,9,['John McIntyre Rm 201'],[100],True
240,H22M02E1,19,Wednesday,Morning,02:00,76,"['Hunter West', 'Bute']","[195, 230]",True
241,H22S02E1,8,Friday,Afternoon,02:00,75,['Kelvin Gallery'],[230],True
242,H22V02E1,7,Friday,Morning,02:00,75,"['Kelvin Hall', 'Randolph', 'John McIntyre Rm 201', 'OTC', 'St Andrews Gym Hall']","[500, 85, 100, 110, 110]",True
243,H23C20E1,7,Friday,Morning,02:00,47,['Randolph'],[85],True
244,H23CEOE1,8,Friday,Afternoon,02:00,18,['WILTF'],[60],True
245,H24C20E1,4,Thursday,Morning,02:00,15,['St Andrews Rm 237'],[30],True
246,H2CG03E1,11,Saturday,Afternoon,02:00,43,['OTC'],[110],True
247,H2CH04E1,14,Monday,Afternoon,02:00,17,['Kelvin Hall'],[500],False
248,H2CH05E1,26,Friday,Afternoon,02:00,92,['Hunter East'],[195],True
249,H2CM04E1,8,Friday,Afternoon,02:00,81,"['Randolph', 'John McIntyre Rm 201']","[85, 100]",True
250,H2CP01E1,17,Tuesday,Afternoon,02:00,71,['Kelvin Hall'],[500],True
251,H2CS05E1,25,Friday,Morning,02:00,39,['Sir Charles Wilson'],[60],True
252,H2CS06E1,10,Saturday,Morning,02:00,50,['Kelvin Gallery'],[230],True
253,H2CT01E1,1,Wednesday,Morning,02:00,95,"['St Andrews Gym Hall', 'John McIntyre Rm 201']","[110, 100]",True
254,H2CV03E1,19,Wednesday,Morning,02:00,16,"['St Andrews Rm 234', 'Joseph Black A504', 'Kelvin Blg Rm 220']","[40, 25, 50]",True
255,H31BDAE1,5,Thursday,Afternoon,02:00,127,"['Kelvin Gallery', 'Kelvin Hall']","[230, 500]",True
256,H31DM1E1,8,Friday,Afternoon,02:00,125,['Kelvin Hall'],[500],True
257,H31ENCE1,15,Monday,Evening,01:30,97,['Kelvin Hall'],[500],True
258,H33CONE1,26,Friday,Afternoon,02:00,78,['Hunter East'],[195],True
259,H33MI2E1,8,Friday,Afternoon,02:00,75,['Kelvin Gallery'],[230],True
260,H3AFM1E1,10,Saturday,Morning,02:00,102,['Kelvin Gallery'],[230],False
261,H3BDM3E1,7,Friday,Morning,02:00,118,"['Hunter East', 'Bute', 'Kelvin Hall']","[195, 230, 500]",True
262,H3BFM2E1,15,Monday,Evening,01:00,65,['Kelvin Hall'],[500],True
263,H3BFM2E2,11,Saturday,Afternoon,01:00,65,['Kelvin Hall'],[500],True
264,H3BMDYE1,19,Wednesday,Morning,02:00,106,['OTC'],[110],True
265,H3BMS2E1,8,Friday,Afternoon,02:00,124,['Bute'],[230],True
266,H3CDMSE1,5,Thursday,Afternoon,03:00,49,['James Watt Design Studio A'],[54],True
267,H3CENIE1,4,Thursday,Morning,02:00,42,"['John McIntyre Rm 201', 'Kelvin Hall']","[100, 500]",True
268,H3CFM3E1,16,Tuesday,Morning,03:00,4,['Randolph'],[85],False
269,H3CFRCE1,1,Wednesday,Morning,02:00,42,['Rankine 630'],[55],True
270,H3CMECE1,20,Wednesday,Afternoon,02:00,23,['WILTF'],[60],True
271,H3CNUEE1,23,Thursday,Afternoon,02:00,33,['John McIntyre Rm 208'],[40],True
272,H3CPOEE1,7,Friday,Morning,02:00,38,['Hunter West'],[195],True
273,H3CTSEE1,17,Tuesday,Afternoon,03:00,11,['WILT 112'],[50],False
274,H51100E1,14,Monday,Afternoon,02:00,114,"['Hunter East', 'Hunter West', 'Kelvin Hall']","[195, 195, 500]",True
275,H51140E1,27,Friday,Evening,01:00,101,"['Hunter East', 'Hunter West']","[195, 195]",True
276,H51200E1,19,Wednesday,Morning,02:00,71,['Kelvin Hall'],[500],True
277,H52110E1,5,Thursday,Afternoon,02:00,90,['Hunter West'],[195],True
278,H53171E1,16,Tuesday,Morning,02:00,105,['Kelvin Hall'],[500],True
279,H5C112E1,10,Saturday,Morning,02:00,26,['Kelvin Blg Rm 323/324'],[50],False
280,H5C113E1,8,Friday,Afternoon,02:00,57,['OTC'],[110],True
281,H5C142E1,1,Wednesday,Morning,02:00,31,['Kelvin Hall'],[500],True
282,H61120E1,5,Thursday,Afternoon,02:00,115,['Kelvin Hall'],[500],True
283,H62131E1,8,Friday,Afternoon,02:00,97,['Kelvin Hall'],[500],True
284,H62160E1,7,Friday,Morning,02:00,99,['Kelvin Hall'],[500],True
285,H63122E1,26,Friday,Afternoon,02:00,97,"['St Andrews Gym Hall', 'Hunter West']","[110, 195]",True
286,H6C133E1,17,Tuesday,Afternoon,02:00,34,['Kelvin Gallery'],[230],True
287,H6C152E1,27,Friday,Evening,01:00,44,['Rankine 629'],[53],True
288,H6C162E1,7,Friday,Morning,02:00,60,['Bute'],[230],True
289,H6P001E1,10,Saturday,Morning,02:00,4,['Kelvin Blg Rm 323/324'],[50],False
290,H6P002E1,20,Wednesday,Afternoon,02:00,25,['John McIntyre Rm 208'],[40],False
291,H71EMPE1,14,Monday,Afternoon,02:00,61,['Bute'],[230],True
292,H71IWEE1,7,Friday,Morning,02:00,97,['Bute'],[230],True
293,H71MIPE1,4,Thursday,Morning,02:00,87,['St Andrews Gym Hall'],[110],True
294,H71MS1E1,14,Monday,Afternoon,02:00,28,['Kelvin Hall'],[500],False
295,H72ENTE1,26,Friday,Afternoon,03:00,17,['Kelvin Hall'],[500],True
296,H72IRNE1,20,Wednesday,Afternoon,02:00,68,['St Andrews Gym Hall'],[110],True
297,H72LOGE1,7,Friday,Morning,02:00,23,['St Andrews Rm 237'],[30],True
